date,station_id,station_name,chl_a_observed,source_count,daily_value_min,daily_value_max,daily_value_std,source_file_count,source_files,source_rows,source_sheets,daily_aggregation_method,is_cross_station_duplicate_candidate,source_observation_count,is_direct_observation,is_satellite_derived,chl_a_unit,is_iqr_outlier,is_high_chl,is_bloom_range_chl,previous_direct_value,direct_gap_days,direct_delta,is_abrupt_observed_transition,qc_exclusion_reason,is_qc_excluded_from_model,is_outlier_removed,chl_a_clean,is_missing_before_imputation,is_iqr_outlier_retained,previous_observation_date,next_observation_date,days_since_last_observation,days_until_next_observation,gap_length_days,is_interpolated,chl_a_filled,is_imputed,imputation_method,imputation_source_count,climatology_source_count,climatology_window_days,imputation_confidence,is_low_support_imputation,is_hpbr_imputed,preprocessing_stage,chl_a_smoothed,has_smoothed_variant,smoothing_delta,abs_smoothing_delta,is_smoothed,smoothing_method,chl_a_model,season
2024-02-28,la_poza,La Poza,2.008,2,2.008,2.008,0.0,2,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls,37; 23,html_table_1,mean_of_same_day_sources,True,2,True,False,ug/L,False,False,False,1.783,1.0,0.2250000000000001,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Summer
2024-02-29,la_poza,La Poza,1.606,2,1.606,1.606,0.0,2,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls,38; 24,html_table_1,mean_of_same_day_sources,True,2,True,False,ug/L,False,False,False,2.008,1.0,-0.4019999999999999,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Summer
2024-03-01,la_poza,La Poza,1.515,2,1.515,1.515,0.0,2,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls,39; 25,html_table_1,mean_of_same_day_sources,True,2,True,False,ug/L,False,False,False,1.606,1.0,-0.09100000000000019,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-02,la_poza,La Poza,1.221,2,1.221,1.221,0.0,2,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls,40; 26,html_table_1,mean_of_same_day_sources,True,2,True,False,ug/L,False,False,False,1.515,1.0,-0.2939999999999998,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-03,la_poza,La Poza,1.021,2,1.021,1.021,0.0,2,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls,41; 27,html_table_1,mean_of_same_day_sources,True,2,True,False,ug/L,False,False,False,1.221,1.0,-0.20000000000000018,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-04,la_poza,La Poza,0.944,2,0.944,0.944,0.0,2,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls,42; 28,html_table_1,mean_of_same_day_sources,True,2,True,False,ug/L,False,False,False,1.021,1.0,-0.07699999999999996,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-05,la_poza,La Poza,0.646,2,0.646,0.646,0.0,2,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls,43; 29,html_table_1,mean_of_same_day_sources,True,2,True,False,ug/L,False,False,False,0.944,1.0,-0.29799999999999993,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-06,la_poza,La Poza,0.481,2,0.481,0.481,0.0,2,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls,44; 30,html_table_1,mean_of_same_day_sources,True,2,True,False,ug/L,False,False,False,0.646,1.0,-0.16500000000000004,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-07,la_poza,La Poza,0.379,1,0.379,0.379,0.0,1,raw_data/la_poza/la poza(7).xls,31,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.481,1.0,-0.10199999999999998,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-08,la_poza,La Poza,0.423,1,0.423,0.423,0.0,1,raw_data/la_poza/la poza(7).xls,32,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.379,1.0,0.043999999999999984,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-09,la_poza,La Poza,0.385,1,0.385,0.385,0.0,1,raw_data/la_poza/la poza(7).xls,33,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.423,1.0,-0.03799999999999998,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-10,la_poza,La Poza,0.356,1,0.356,0.356,0.0,1,raw_data/la_poza/la poza(7).xls,34,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.385,1.0,-0.029000000000000026,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-11,la_poza,La Poza,0.363,1,0.363,0.363,0.0,1,raw_data/la_poza/la poza(7).xls,35,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.356,1.0,0.007000000000000006,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-12,la_poza,La Poza,0.5,1,0.5,0.5,0.0,1,raw_data/la_poza/la poza(7).xls,36,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.363,1.0,0.137,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-13,la_poza,La Poza,0.521,1,0.521,0.521,0.0,1,raw_data/la_poza/la poza(7).xls,37,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.5,1.0,0.02100000000000002,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-14,la_poza,La Poza,0.452,1,0.452,0.452,0.0,1,raw_data/la_poza/la poza(7).xls,38,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.521,1.0,-0.069,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-15,la_poza,La Poza,0.475,1,0.475,0.475,0.0,1,raw_data/la_poza/la poza(7).xls,39,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.452,1.0,0.022999999999999965,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-16,la_poza,La Poza,0.527,1,0.527,0.527,0.0,1,raw_data/la_poza/la poza(7).xls,40,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.475,1.0,0.052000000000000046,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-17,la_poza,La Poza,0.54,1,0.54,0.54,0.0,1,raw_data/la_poza/la poza(7).xls,41,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.527,1.0,0.013000000000000012,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-18,la_poza,La Poza,0.523,1,0.523,0.523,0.0,1,raw_data/la_poza/la poza(7).xls,42,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.54,1.0,-0.017000000000000015,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-19,la_poza,La Poza,0.6,1,0.6,0.6,0.0,1,raw_data/la_poza/la poza(7).xls,43,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.523,1.0,0.07699999999999996,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-20,la_poza,La Poza,0.611,1,0.611,0.611,0.0,1,raw_data/la_poza/la poza(7).xls,44,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.6,1.0,0.01100000000000001,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-21,la_poza,La Poza,,0,,,,0,,,,,False,0,False,False,ug/L,False,False,False,,,,False,,False,False,,True,False,,,,,941,False,,True,unfilled_no_prior_observation,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-22,la_poza,La Poza,0.776,1,0.776,0.776,0.0,1,raw_data/la_poza/la poza(7).xls,45,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.611,2.0,0.16500000000000004,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-23,la_poza,La Poza,0.488,1,0.488,0.488,0.0,1,raw_data/la_poza/la poza(7).xls,46,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.776,1.0,-0.28800000000000003,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-24,la_poza,La Poza,0.442,1,0.442,0.442,0.0,1,raw_data/la_poza/la poza(7).xls,47,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.488,1.0,-0.045999999999999985,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-25,la_poza,La Poza,0.546,1,0.546,0.546,0.0,1,raw_data/la_poza/la poza(7).xls,48,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.442,1.0,0.10400000000000004,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-26,la_poza,La Poza,0.648,1,0.648,0.648,0.0,1,raw_data/la_poza/la poza(7).xls,49,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.546,1.0,0.10199999999999998,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-27,la_poza,La Poza,0.483,1,0.483,0.483,0.0,1,raw_data/la_poza/la poza(7).xls,50,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.648,1.0,-0.16500000000000004,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-28,la_poza,La Poza,0.504,1,0.504,0.504,0.0,1,raw_data/la_poza/la poza(7).xls,51,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.483,1.0,0.02100000000000002,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-29,la_poza,La Poza,0.46,1,0.46,0.46,0.0,1,raw_data/la_poza/la poza(7).xls,52,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.504,1.0,-0.043999999999999984,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-30,la_poza,La Poza,0.621,1,0.621,0.621,0.0,1,raw_data/la_poza/la poza(7).xls,53,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.46,1.0,0.16099999999999998,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-03-31,la_poza,La Poza,0.696,1,0.696,0.696,0.0,1,raw_data/la_poza/la poza(7).xls,54,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.621,1.0,0.07499999999999996,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-01,la_poza,La Poza,0.721,1,0.721,0.721,0.0,1,raw_data/la_poza/la poza(7).xls,55,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.696,1.0,0.025000000000000022,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-02,la_poza,La Poza,0.908,1,0.908,0.908,0.0,1,raw_data/la_poza/la poza(7).xls,56,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.721,1.0,0.18700000000000006,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-03,la_poza,La Poza,0.975,1,0.975,0.975,0.0,1,raw_data/la_poza/la poza(7).xls,57,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.908,1.0,0.06699999999999995,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-04,la_poza,La Poza,1.194,1,1.194,1.194,0.0,1,raw_data/la_poza/la poza(7).xls,58,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.975,1.0,0.21899999999999997,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-05,la_poza,La Poza,0.89,1,0.89,0.89,0.0,1,raw_data/la_poza/la poza(7).xls,59,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.194,1.0,-0.30399999999999994,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-06,la_poza,La Poza,0.861,1,0.861,0.861,0.0,1,raw_data/la_poza/la poza(7).xls,60,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.89,1.0,-0.029000000000000026,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-07,la_poza,La Poza,0.975,1,0.975,0.975,0.0,1,raw_data/la_poza/la poza(7).xls,61,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.861,1.0,0.11399999999999999,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-08,la_poza,La Poza,0.84,1,0.84,0.84,0.0,1,raw_data/la_poza/la poza(7).xls,62,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.975,1.0,-0.135,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-09,la_poza,La Poza,0.723,1,0.723,0.723,0.0,1,raw_data/la_poza/la poza(7).xls,63,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.84,1.0,-0.11699999999999999,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-10,la_poza,La Poza,0.573,1,0.573,0.573,0.0,1,raw_data/la_poza/la poza(7).xls,64,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.723,1.0,-0.15000000000000002,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-11,la_poza,La Poza,0.404,1,0.404,0.404,0.0,1,raw_data/la_poza/la poza(7).xls,65,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.573,1.0,-0.16899999999999993,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-12,la_poza,La Poza,0.358,1,0.358,0.358,0.0,1,raw_data/la_poza/la poza(7).xls,66,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.404,1.0,-0.04600000000000004,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-13,la_poza,La Poza,0.169,1,0.169,0.169,0.0,1,raw_data/la_poza/la poza(7).xls,67,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.358,1.0,-0.18899999999999997,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-14,la_poza,La Poza,0.356,1,0.356,0.356,0.0,1,raw_data/la_poza/la poza(7).xls,68,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.169,1.0,0.18699999999999997,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-15,la_poza,La Poza,0.683,1,0.683,0.683,0.0,1,raw_data/la_poza/la poza(7).xls,69,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.356,1.0,0.32700000000000007,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-16,la_poza,La Poza,1.021,1,1.021,1.021,0.0,1,raw_data/la_poza/la poza(7).xls,70,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.683,1.0,0.33799999999999986,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-17,la_poza,La Poza,0.956,1,0.956,0.956,0.0,1,raw_data/la_poza/la poza(7).xls,71,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.021,1.0,-0.06499999999999995,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-18,la_poza,La Poza,1.377,1,1.377,1.377,0.0,1,raw_data/la_poza/la poza(7).xls,72,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.956,1.0,0.42100000000000004,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-19,la_poza,La Poza,1.388,1,1.388,1.388,0.0,1,raw_data/la_poza/la poza(7).xls,73,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.377,1.0,0.010999999999999899,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-20,la_poza,La Poza,1.498,1,1.498,1.498,0.0,1,raw_data/la_poza/la poza(7).xls,74,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.388,1.0,0.1100000000000001,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-21,la_poza,La Poza,1.569,1,1.569,1.569,0.0,1,raw_data/la_poza/la poza(7).xls,75,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.498,1.0,0.07099999999999995,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-22,la_poza,La Poza,1.508,1,1.508,1.508,0.0,1,raw_data/la_poza/la poza(7).xls,76,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.569,1.0,-0.06099999999999994,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-23,la_poza,La Poza,1.177,1,1.177,1.177,0.0,1,raw_data/la_poza/la poza(7).xls,77,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.508,1.0,-0.33099999999999996,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-24,la_poza,La Poza,1.175,1,1.175,1.175,0.0,1,raw_data/la_poza/la poza(7).xls,78,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.177,1.0,-0.0020000000000000018,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-25,la_poza,La Poza,0.933,1,0.933,0.933,0.0,1,raw_data/la_poza/la poza(7).xls,79,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,1.175,1.0,-0.242,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-26,la_poza,La Poza,0.719,1,0.719,0.719,0.0,1,raw_data/la_poza/la poza(7).xls,80,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.933,1.0,-0.21400000000000008,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-27,la_poza,La Poza,0.725,1,0.725,0.725,0.0,1,raw_data/la_poza/la poza(7).xls,81,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.719,1.0,0.006000000000000005,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-28,la_poza,La Poza,0.698,1,0.698,0.698,0.0,1,raw_data/la_poza/la poza(7).xls,82,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.725,1.0,-0.027000000000000024,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-29,la_poza,La Poza,0.69,1,0.69,0.69,0.0,1,raw_data/la_poza/la poza(7).xls,83,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.698,1.0,-0.008000000000000007,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-04-30,la_poza,La Poza,0.55,1,0.55,0.55,0.0,1,raw_data/la_poza/la poza(7).xls,84,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.69,1.0,-0.1399999999999999,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-05-01,la_poza,La Poza,0.515,1,0.515,0.515,0.0,1,raw_data/la_poza/la poza(7).xls,85,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.55,1.0,-0.03500000000000003,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-05-02,la_poza,La Poza,0.502,1,0.502,0.502,0.0,1,raw_data/la_poza/la poza(7).xls,86,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.515,1.0,-0.013000000000000012,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-05-03,la_poza,La Poza,0.85,1,0.85,0.85,0.0,1,raw_data/la_poza/la poza(7).xls,87,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.502,1.0,0.348,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-05-04,la_poza,La Poza,0.685,1,0.685,0.685,0.0,1,raw_data/la_poza/la poza(7).xls,88,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.85,1.0,-0.16499999999999992,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-05-05,la_poza,La Poza,0.731,1,0.731,0.731,0.0,1,raw_data/la_poza/la poza(7).xls,89,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.685,1.0,0.04599999999999993,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-05-06,la_poza,La Poza,0.802,1,0.802,0.802,0.0,1,raw_data/la_poza/la poza(7).xls,90,html_table_1,single_source,True,1,True,False,ug/L,False,False,False,0.731,1.0,0.07100000000000006,False,cross_station_duplicate_quarantine,True,True,,True,False,,,,,941,False,,True,iqr_outlier_removed_then_imputed,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
2024-05-07,la_poza,La Poza,,0,,,,0,,,,,False,0,False,False,ug/L,False,False,False,,,,False,,False,False,,True,False,,,,,941,False,,True,unfilled_no_prior_observation,0,0,0,missing,True,False,other_imputed,,False,,,False,none,,Autumn
